"currSession","sessionStartTime","currTask","currTrial","stimulus","response","correctResponse","responseTime","round","type","predictType","sizeType","predictPair","pairCaType","pairSiType","picType","scrambleType","sessionEndTime","sessionNum","subject","expStartTime","expEndTime","intention","comments","pairsCombo","encodeSequence","fillerCombo","predictTestSequence","memoryTestSequence","cueCategories","targetCategories","withinCategories","crossCategories","fillerCategories","sameCategories","diffCategories"
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","8","1_3","1","1","974","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","9","2_1","2","2","900","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","10","2_3","2","2","1275","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","11","1_7","1","1","1132","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","12","1_1","2","1","1021","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","13","1_4","2","1","1395","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","14","1_2","1","1","1808","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","15","2_6","2","2","2841","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","0","1_5","1","1","812","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","1","2_2","2","2","1491","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","2","2_8","2","2","1145","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","3","1_7","1","1","1370","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","4","1_4","1","1","981","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","5","2_5","2","2","975","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","6","2_6","2","2","1103","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","7","1_8","1","1","1104","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","8","2_4","2","2","1303","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","9","1_2","1","1","1087","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","10","1_6","1","1","1736","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","11","2_7","2","2","760","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","12","2_1","2","2","1104","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","13","2_3","2","2","1320","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","14","1_1","1","1","976","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice1","15","1_3","1","1","1066","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","0","1_3","1","1","1022","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","1","2_3","2","2","753","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","2","1_1","1","1","1265","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","3","2_7","2","2","832","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","4","1_7","1","1","872","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","5","2_6","2","2","970","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","6","1_5","1","1","720","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","7","2_1","2","2","808","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","8","2_4","2","2","1048","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","9","1_4","1","1","907","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","10","2_2","2","2","1185","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","11","2_8","2","2","1278","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","12","1_8","no response detected","1","0","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","13","1_6","no response detected","1","0","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","14","2_5","2","2","1187","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","15","1_2","1","1","1092","1","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","0","1_8","no response detected","1","0","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","1","2_4","2","2","722","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","2","2_8","2","2","894","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","3","1_5","1","1","633","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","4","1_1","2","1","830","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","5","2_5","2","2","982","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","6","2_6","2","2","958","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","7","2_2","2","2","1210","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","8","2_3","1","2","569","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","9","1_6","1","1","593","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","10","2_7","2","2","1065","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","11","1_3","2","1","1219","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","12","1_2","1","1","1097","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","13","1_4","2","1","1314","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","14","1_7","no response detected","1","0","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","15","2_1","no response detected","2","0","2","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","0","2_2","2","2","1162","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","1","1_4","1","1","799","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","2","2_1","2","2","859","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","3","1_8","1","1","1119","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","4","2_5","2","2","847","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","5","1_2","1","1","1367","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","6","2_3","2","2","1079","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","7","2_4","2","2","728","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","8","1_5","1","1","700","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","9","2_6","2","2","821","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","10","1_6","1","1","805","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","11","2_8","2","2","1174","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","12","1_3","1","1","934","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","13","1_7","1","1","1043","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","14","1_1","1","1","1277","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","practice2","15","2_7","2","2","730","3","","","","","","","","","","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","0","a3_11","no response detected","2","0","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","1","a4_4","no response detected","2","0","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","2","c1_5","1","1","692","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","3","a2_12","1","1","917","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","4","d1_15","1","1","838","","cue","cross","diff","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","5","b4_14","2","2","694","","target","cross","diff","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","6","a4_12","2","2","1310","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","7","c2_7","1","1","767","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","8","b3_15","2","2","1007","","cue","within","diff","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","9","b2_2","1","1","823","","target","within","diff","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","10","c3_7","2","2","768","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","11","c2_11","1","1","680","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","12","d1_4","1","1","720","","cue","cross","diff","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","13","b4_8","2","2","681","","target","cross","diff","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","14","a1_13","1","1","1249","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","15","c4_6","1","2","922","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","16","a1_3","no response detected","1","0","","filler","NA","NA","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","17","d3_9","2","2","701","","cue","within","same","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","18","d4_15","2","2","975","","target","within","same","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","19","b1_12","1","1","887","","cue","cross","same","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-10T17:29:06.446Z""","encodePictures","20","d2_7","1","1","1123","","target","cross","same","","","","","","""2022-04-10T17:42:39.619Z""","1","9","""2022-04-10T17:28:59.848Z""","""2022-04-10T18:21:51.663Z""","","","","","","","","","","","","","",""
