"currSession","sessionStartTime","currTask","currTrial","stimulus","response","correctResponse","responseTime","round","type","predictType","sizeType","predictPair","pairCaType","pairSiType","picType","scrambleType","sessionEndTime","sessionNum","subject","expStartTime","expEndTime","intention","comments","pairsCombo","encodeSequence","fillerCombo","predictTestSequence","memoryTestSequence","cueCategories","targetCategories","withinCategories","crossCategories","fillerCategories","sameCategories","diffCategories"
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","15","2_1","2","2","3312","3","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","0","2_5","2","2","847","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","1","2_1","2","2","4027","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","2","2_6","2","2","688","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","3","1_8","1","1","2082","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","4","1_4","1","1","1089","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","5","1_1","1","1","911","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","6","2_4","2","2","764","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","7","1_7","1","1","3699","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","8","1_5","1","1","773","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","9","2_8","2","2","720","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","10","2_2","2","2","676","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","11","1_3","1","1","1336","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","12","2_3","2","2","749","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","13","2_7","2","2","682","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","14","1_6","1","1","1016","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","15","1_2","1","1","1076","4","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","0","1_8","1","1","814","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","1","2_1","1","2","1484","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","2","2_5","2","2","1360","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","3","1_1","1","1","753","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","4","2_4","2","2","1182","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","5","2_3","2","2","607","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","6","1_7","1","1","647","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","7","1_6","1","1","1071","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","8","1_3","1","1","827","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","9","2_6","2","2","646","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","10","1_5","1","1","622","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","11","1_2","1","1","939","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","12","2_2","2","2","671","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","13","2_7","2","2","631","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","14","2_8","2","2","658","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","15","1_4","1","1","594","5","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","0","2_8","2","2","766","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","1","1_1","1","1","623","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","2","2_2","2","2","620","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","3","1_7","1","1","796","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","4","1_3","1","1","895","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","5","1_4","1","1","593","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","6","2_5","2","2","674","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","7","1_5","1","1","640","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","8","1_2","1","1","783","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","9","2_7","2","2","568","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","10","2_4","2","2","778","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","11","2_6","2","2","726","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","12","2_3","2","2","599","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","13","1_6","1","1","890","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","14","2_1","1","2","955","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","15","1_8","1","1","1051","6","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","0","2_1","2","2","1135","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","1","2_5","2","2","608","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","2","2_3","2","2","665","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","3","2_6","2","2","644","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","4","1_5","1","1","663","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","5","1_2","1","1","1087","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","6","2_2","2","2","736","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","7","1_7","1","1","636","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","8","1_6","1","1","683","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","9","2_7","2","2","615","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","10","1_4","1","1","696","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","11","1_1","1","1","962","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","12","2_4","2","2","728","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","13","1_8","1","1","1021","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","14","2_8","2","2","825","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice1","15","1_3","1","1","1129","7","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","0","1_4","no response detected","1","1","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","1","1_7","no response detected","1","0","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","2","2_1","no response detected","2","0","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","3","2_5","no response detected","2","0","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","4","1_1","1","1","789","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","5","2_7","2","2","716","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","6","2_3","2","2","761","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","7","2_2","2","2","679","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","8","1_8","1","1","698","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","9","2_8","no response detected","2","0","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-27T13:17:15.064Z""","practice2","10","1_6","1","1","793","1","","","","","","","","","","1","11","""2022-03-27T13:17:04.416Z""","""2022-03-27T14:38:59.864Z""","","","","","","","","","","","","","",""
