"currSession","sessionStartTime","currTask","currTrial","stimulus","response","correctResponse","responseTime","round","type","predictType","sizeType","predictPair","pairCaType","pairSiType","picType","scrambleType","sessionEndTime","sessionNum","subject","expStartTime","expEndTime","intention","comments","pairsCombo","encodeSequence","fillerCombo","predictTestSequence","memoryTestSequence","cueCategories","targetCategories","withinCategories","crossCategories","fillerCategories","sameCategories","diffCategories"
"encodePictures","""2022-03-26T16:11:40.664Z""","practice1","7","1_4","1","1","568","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice1","8","2_5","2","2","651","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice1","9","1_3","1","1","800","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice1","10","1_8","1","1","968","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice1","11","1_2","1","1","652","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice1","12","1_7","1","1","591","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice1","13","2_6","2","2","752","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice1","14","2_3","2","2","965","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice1","15","2_1","2","2","887","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","0","1_8","1","1","782","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","1","2_4","2","2","746","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","2","1_4","1","1","589","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","3","1_2","1","1","617","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","4","2_6","2","2","706","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","5","2_8","1","2","750","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","6","1_5","no response detected","1","0","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","7","2_7","2","2","963","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","8","2_1","2","2","782","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","9","1_7","1","1","672","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","10","2_2","2","2","804","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","11","2_3","2","2","945","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","12","1_6","1","1","648","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","13","1_3","1","1","741","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","14","1_1","1","1","823","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","15","2_5","2","2","980","1","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","0","2_8","2","2","538","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","1","2_3","2","2","566","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","2","1_7","1","1","575","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","3","2_6","2","2","594","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","4","1_4","1","1","622","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","5","2_2","2","2","561","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","6","1_2","1","1","572","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","7","1_1","2","1","591","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","8","1_5","1","1","682","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","9","1_6","1","1","782","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","10","1_8","1","1","734","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","11","2_1","2","2","815","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","12","2_4","2","2","811","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","13","2_7","2","2","698","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","14","1_3","1","1","782","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","15","2_5","2","2","707","2","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","0","1_7","1","1","535","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","1","2_5","2","2","627","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","2","1_6","1","1","671","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","3","1_5","1","1","650","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","4","1_1","1","1","777","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","5","2_6","2","2","601","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","6","2_1","2","2","828","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","7","2_3","2","2","695","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","8","2_4","2","2","655","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","9","1_8","1","1","666","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","10","1_2","1","1","671","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","11","2_8","2","2","673","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","12","2_7","2","2","687","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","13","1_3","1","1","649","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","14","1_4","1","1","630","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","practice2","15","2_2","2","2","810","3","","","","","","","","","","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","0","b1_7","no response detected","1","0","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","1","b2_5","1","1","850","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","2","b3_9","2","2","726","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","3","a2_13","1","1","931","","cue","cross","diff","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","4","d4_7","no response detected","2","0","","target","cross","diff","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","5","c2_12","1","1","821","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","6","b2_14","1","1","852","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","7","b3_4","2","2","772","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","8","c4_12","1","2","889","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","9","b4_8","2","2","899","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","10","c1_11","1","1","728","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","11","a3_2","2","2","791","","cue","within","diff","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","12","a1_1","no response detected","1","0","","target","within","diff","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","13","b1_11","1","1","953","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","14","c1_10","2","1","932","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","15","b3_7","2","2","699","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","16","c2_4","1","1","683","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","17","d1_9","1","1","803","","cue","within","same","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","18","d2_1","1","1","698","","target","within","same","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","19","b1_9","1","1","689","","filler","NA","NA","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","20","d3_6","2","2","662","","cue","cross","same","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-26T16:11:40.664Z""","encodePictures","21","a4_7","no response detected","2","0","","target","cross","same","","","","","","""2022-03-26T16:22:47.181Z""","1","8","""2022-03-26T16:11:29.963Z""","""2022-03-26T17:18:50.119Z""","","","","","","","","","","","","","",""
