"currSession","sessionStartTime","currTask","currTrial","stimulus","response","correctResponse","responseTime","round","type","predictType","sizeType","predictPair","pairCaType","pairSiType","picType","scrambleType","sessionEndTime","sessionNum","subject","expStartTime","expEndTime","intention","comments","pairsCombo","encodeSequence","fillerCombo","predictTestSequence","memoryTestSequence","cueCategories","targetCategories","withinCategories","crossCategories","fillerCategories","sameCategories","diffCategories"
"encodePictures","""2022-03-29T23:11:42.558Z""","practice1","12","2_4","1","2","541","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice1","13","1_1","1","1","655","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice1","14","2_1","2","2","651","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice1","15","2_6","2","2","583","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","0","2_4","2","2","751","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","1","2_3","2","2","931","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","2","1_1","1","1","775","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","3","1_7","1","1","627","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","4","1_2","no response detected","1","0","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","5","2_5","2","2","664","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","6","2_7","2","2","645","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","7","1_3","1","1","665","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","8","2_1","no response detected","2","0","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","9","1_4","1","1","728","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","10","2_6","2","2","610","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","11","1_8","1","1","805","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","12","1_5","1","1","779","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","13","1_6","1","1","661","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","14","2_8","2","2","794","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","15","2_2","no response detected","2","0","1","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","0","1_3","2","1","591","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","1","1_4","1","1","618","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","2","2_1","2","2","602","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","3","2_8","2","2","622","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","4","2_7","2","2","665","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","5","2_2","2","2","710","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","6","2_4","2","2","670","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","7","2_6","2","2","684","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","8","1_7","1","1","522","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","9","1_5","1","1","352","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","10","1_6","1","1","571","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","11","1_8","1","1","424","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","12","1_1","1","1","906","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","13","1_2","1","1","610","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","14","2_5","2","2","586","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","15","2_3","2","2","549","2","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","0","1_4","1","1","546","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","1","2_1","2","2","688","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","2","1_6","1","1","560","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","3","1_3","1","1","700","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","4","1_5","1","1","471","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","5","1_2","1","1","636","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","6","2_6","2","2","588","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","7","2_4","2","2","522","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","8","1_8","1","1","595","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","9","2_8","2","2","591","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","10","2_3","2","2","534","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","11","2_2","2","2","488","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","12","2_5","2","2","475","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","13","1_1","1","1","600","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","14","2_7","2","2","560","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","practice2","15","1_7","1","1","595","3","","","","","","","","","","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","0","c3_7","2","2","657","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","1","a4_15","2","2","712","","cue","cross","same","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","2","b4_11","2","2","614","","target","cross","same","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","3","d2_11","1","1","663","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","4","c3_6","2","2","726","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","5","d3_8","2","2","651","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","6","c2_10","1","1","606","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","7","c1_3","1","1","668","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","8","b1_4","1","1","716","","cue","within","same","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","9","b2_8","1","1","695","","target","within","same","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","10","d1_13","1","1","643","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","11","d1_15","1","1","606","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","12","b3_16","2","2","569","","cue","cross","diff","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","13","a2_7","1","1","656","","target","cross","diff","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","14","d1_4","1","1","646","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","15","a1_8","1","1","823","","cue","within","diff","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","16","a3_14","2","2","579","","target","within","diff","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","17","c3_14","2","2","582","","filler","NA","NA","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","18","a4_13","2","2","530","","cue","cross","same","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","19","b4_16","2","2","632","","target","cross","same","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","20","b1_12","1","1","596","","cue","within","same","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-29T23:11:42.558Z""","encodePictures","21","b2_2","1","1","696","","target","within","same","","","","","","""2022-03-29T23:22:48.349Z""","1","24","""2022-03-29T23:11:32.697Z""","""2022-03-30T00:14:48.860Z""","","","","","","","","","","","","","",""
