"currSession","sessionStartTime","currTask","currTrial","stimulus","response","correctResponse","responseTime","round","type","predictType","sizeType","predictPair","pairCaType","pairSiType","picType","scrambleType","sessionEndTime","sessionNum","subject","expStartTime","expEndTime","intention","comments","pairsCombo","encodeSequence","fillerCombo","predictTestSequence","memoryTestSequence","cueCategories","targetCategories","withinCategories","crossCategories","fillerCategories","sameCategories","diffCategories"
"encodePictures","""2022-03-24T20:34:22.308Z""","practice1","14","1_6","1","1","662","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice1","15","1_7","1","1","712","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","0","2_6","2","2","895","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","1","1_7","no response detected","1","0","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","2","2_8","no response detected","2","0","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","3","1_8","no response detected","1","0","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","4","1_6","1","1","89","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","5","1_4","1","1","669","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","6","1_5","1","1","616","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","7","1_3","1","1","748","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","8","2_5","2","2","703","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","9","2_7","2","2","797","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","10","2_2","2","2","734","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","11","2_3","2","2","747","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","12","2_1","2","2","771","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","13","1_2","1","1","615","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","14","1_1","2","1","630","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","15","2_4","2","2","756","1","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","0","2_5","2","2","847","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","1","2_4","2","2","650","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","2","1_1","1","1","637","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","3","2_1","2","2","632","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","4","1_4","1","1","608","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","5","1_8","1","1","688","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","6","2_8","2","2","725","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","7","2_6","no response detected","2","0","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","8","1_7","1","1","991","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","9","1_3","no response detected","1","0","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","10","1_6","1","1","606","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","11","1_5","1","1","585","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","12","1_2","1","1","680","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","13","2_3","2","2","765","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","14","2_2","2","2","795","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","15","2_7","2","2","638","2","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","0","1_4","1","1","545","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","1","1_3","1","1","640","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","2","2_2","2","2","546","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","3","1_1","1","1","632","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","4","2_1","2","2","585","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","5","2_7","2","2","583","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","6","2_3","2","2","651","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","7","2_6","2","2","640","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","8","1_6","1","1","612","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","9","1_8","1","1","678","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","10","1_5","1","1","554","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","11","1_7","1","1","537","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","12","2_5","2","2","540","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","13","1_2","1","1","522","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","14","2_4","2","2","546","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","practice2","15","2_8","2","2","574","3","","","","","","","","","","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","0","c1_14","1","1","699","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","1","b2_14","1","1","737","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","2","a1_10","1","1","918","","cue","within","same","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","3","a2_13","1","1","772","","target","within","same","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","4","c3_10","2","2","638","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","5","b2_9","1","1","568","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","6","c4_16","2","2","705","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","7","c1_13","1","1","568","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","8","b4_9","2","2","645","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","9","d3_11","2","2","667","","cue","within","diff","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","10","d2_5","1","1","592","","target","within","diff","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","11","b4_6","2","2","565","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","12","a1_2","1","1","796","","cue","within","same","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","13","a2_7","1","1","728","","target","within","same","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","14","d1_7","1","1","717","","cue","cross","diff","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","15","a3_15","2","2","831","","target","cross","diff","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","16","a4_15","2","2","751","","cue","cross","same","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","17","d4_3","2","2","730","","target","cross","same","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","18","b4_13","2","2","624","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","19","b3_10","2","2","620","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","20","c1_7","1","1","561","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-03-24T20:34:22.308Z""","encodePictures","21","b3_11","2","2","710","","filler","NA","NA","","","","","","""2022-03-24T20:45:47.270Z""","1","1","""2022-03-24T20:34:16.312Z""","""2022-03-24T21:31:26.671Z""","","","","","","","","","","","","","",""
