"currSession","sessionStartTime","currTask","currTrial","stimulus","response","correctResponse","responseTime","round","type","predictType","sizeType","predictPair","pairCaType","pairSiType","picType","scrambleType","sessionEndTime","sessionNum","subject","expVersion","expStartTime","expEndTime","intention","comments","pairsCombo","encodeSequence","fillerCombo","predictTestSequence","memoryTestSequence","cueCategories","targetCategories","withinCategories","crossCategories","fillerCategories","sameCategories","diffCategories"
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","1","1_5","1","1","626","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","2","2_6","2","2","680","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","3","1_3","1","1","723","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","4","1_7","1","1","975","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","5","2_5","2","2","1129","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","6","2_7","2","2","874","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","7","1_2","1","1","2385","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","8","2_4","2","2","748","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","9","2_3","2","2","729","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","10","2_1","2","2","784","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","11","2_2","2","2","696","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","12","1_6","1","1","536","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","13","1_1","1","1","879","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","14","1_8","1","1","731","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice1","15","1_4","1","1","360","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","0","2_2","no response detected","2","0","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","1","1_6","2","1","261","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","2","1_8","1","1","711","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","3","1_5","1","1","757","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","4","2_1","2","2","1238","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","5","2_3","2","2","975","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","6","2_6","2","2","871","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","7","2_4","2","2","692","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","8","1_1","2","1","840","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","9","1_7","no response detected","1","0","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","10","1_4","2","1","1017","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","11","1_2","1","1","1135","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","12","1_3","1","1","842","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","13","2_5","1","2","845","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","14","2_7","2","2","1170","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","15","2_8","1","2","866","1","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","0","2_3","2","2","1127","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","1","1_2","1","1","618","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","2","1_3","1","1","732","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","3","2_1","2","2","817","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","4","1_1","1","1","808","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","5","1_5","1","1","640","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","6","2_7","2","2","789","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","7","2_6","1","2","643","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","8","1_7","1","1","837","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","9","1_4","1","1","677","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","10","2_5","2","2","838","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","11","2_8","2","2","930","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","12","2_2","2","2","799","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","13","2_4","2","2","674","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","14","1_8","1","1","823","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","15","1_6","1","1","859","2","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","0","1_3","1","1","879","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","1","2_5","2","2","748","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","2","1_2","1","1","1115","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","3","2_2","2","2","732","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","4","1_5","1","1","616","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","5","1_7","1","1","1104","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","6","1_8","1","1","505","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","7","2_1","2","2","735","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","8","1_1","1","1","763","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","9","2_6","2","2","880","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","10","1_4","1","1","1058","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","11","2_3","2","2","825","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","12","2_4","2","2","785","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","13","2_8","2","2","879","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","14","2_7","2","2","682","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","practice2","15","1_6","1","1","597","3","","","","","","","","","","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","0","a1_15","no response detected","1","0","","filler","NA","NA","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","1","c4_4","2","2","970","","cue","cross","diff","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","2","b1_8","1","1","1173","","target","cross","diff","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","3","d3_2","2","2","951","","filler","NA","NA","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","4","b2_7","1","1","655","","cue","within","diff","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","5","b4_1","2","2","641","","target","within","diff","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","6","d1_10","1","1","1032","","filler","NA","NA","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","7","b3_4","2","2","649","","cue","cross","same","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","8","c3_9","1","2","719","","target","cross","same","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","9","c4_11","2","2","878","","cue","cross","diff","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","10","b1_16","no response detected","1","0","","target","cross","diff","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","11","d1_11","1","1","128","","filler","NA","NA","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","12","c2_13","1","1","1017","","cue","within","same","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","13","c1_7","1","1","657","","target","within","same","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","14","a2_12","1","1","937","","filler","NA","NA","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","15","c2_1","1","1","777","","cue","within","same","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","16","c1_9","1","1","625","","target","within","same","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","17","d3_13","2","2","849","","filler","NA","NA","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","18","d4_12","2","2","1140","","filler","NA","NA","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
"encodePictures","""2022-04-25T17:16:19.685Z""","encodePictures","19","b2_15","1","1","845","","cue","within","diff","","","","","","""2022-04-25T17:30:24.734Z""","1","41","3","""2022-04-25T17:16:08.102Z""","""2022-04-25T18:29:02.447Z""","","","","","","","","","","","","","",""
